contents,titles,urls
,Team CoSTAR Takes First Place in Underground Robot Competition,https://www.miragenews.com/team-costar-takes-first-place-in-underground-robot-competition/
,"For first time, scientists observe elusive Kondo screening cloud",https://www.miragenews.com/for-first-time-scientists-observe-elusive-kondo-screening-cloud/
"A team of South Korean researchers found that lactation can lower the incidence and reduce the risk of maternal postpartum diabetes. The researchers identified that lactation increases the mass and function of pancreatic beta cells through serotonin production. The team suggested that sustained improvements in pancreatic beta cells, which can last for years even after the cessation of lactation, improve mothers’ metabolic health in addition to providing health benefits for infants.Pregnancy imposes a substantial metabolic burden on women through weight gain and increased insulin resistance. Various other factors, including a history of gestational diabetes, maternal age, and obesity, further affect women’s risk of progressing to diabetes after delivery, and the risk of postpartum diabetes increases more in women who have had gestational diabetes and/or repeated deliveries.Diabetes-related complications include damage to blood vessels, which can lead to cardiovascular and cerebrovascular diseases such as heart attack and stroke, and problems with the nerves, eyes, kidneys, and many more. Since diabetes can pose a serious threat to mothers’ metabolic health, the management of maternal metabolic risk factors is important, especially in the peripartum period. Previous epidemiological studies have reported that lactation reduces the risk of postpartum diabetes, but the mechanisms underlying this benefit have remained elusive.The study, published in Science Translational Medicine on April 29, explains the biology underpinning this observation on the beneficial effects of lactation. Professor Hail Kim from the Graduate School of Medical Science and Engineering at KAIST led and jointly conducted the study in conjunction with researchers from the Seoul National University Bundang Hospital (SNUBH) and Chungnam National University (CNU) in Korea, and the University of California, San Francisco (UCSF) in the US.In their study, the team observed that the milk-secreting hormone ‘prolactin’ in lactating mothers not only promotes milk production, but also plays a major role in stimulating insulin-secreting pancreatic beta cells that regulate blood glucose in the body.The researchers also found that ‘serotonin’, known as a chemical that contributes to wellbeing and happiness, is produced in pancreatic beta cells during lactation. Serotonin in pancreatic beta cells act as an antioxidant and reduce oxidative stress, making mothers’ beta cells healthier. Serotonin also induces the proliferation of beta cells, thereby increasing the beta cell mass and helping maintain proper glucose levels.The research team conducted follow-up examinations on a total of 174 postpartum women, 85 lactated and 99 non-lactated, at two months postpartum and annually thereafter for at least three years. The results demonstrated that mothers who had undergone lactation improved pancreatic beta cell mass and function, and showed improved glucose homeostasis with approximately 20mg/dL lower glucose levels, thereby reducing the risk of postpartum diabetes in women. Surprisingly, this beneficial effect was maintained after the cessation of lactation, for more than three years after delivery.Professor Kim said, “We are happy to prove that lactation benefits female metabolic health by improving beta cell mass and function as well as glycemic control.”“Our future studies on the modulation of the molecular serotonergic pathway in accordance with the management of maternal metabolic risk factors may lead to new therapeutics to help prevent mothers from developing metabolic disorders,” he added.This work was supported by grants from the National Research Foundation (NRF) and the National Research Council of Science and Technology (NST) of Korea, the National Institutes of Health (NIH), the Larry L. Hillblom Foundation, and the Health Fellowship Foundation.Image credit: Professor Hail Kim, KAISTImage usage restrictions: News organizations may use or redistribute this image, with proper attribution, as part of news coverage of this paper only.Publication:Moon, J. H et al. (2020) ‘Lactation improves pancreatic β cell mass and function through serotonin production.’ Science Translational Medicine, 12, eaay0455. Available online at Profile: Hail Kim, MD, PhD",Breastfeeding Helps Prevent Mothers from Developing Diabetes after Childbirth,https://www.miragenews.com/breastfeeding-helps-prevent-mothers-from-developing-diabetes-after-childbirth/
"– Researchers report minimalistic principles for designing small molecules with multiple reactivities against dementia. –Sometimes the most complex problems actually have very simple solutions. A group of South Korean researchers reported an efficient and effective redox-based strategy for incorporating multiple functions into simple molecular reagents against neurodegenerative disorders. The team developed redox-active aromatic molecular reagents with a simple structural composition that can simultaneously target and modulate various pathogenic factors in complex neurodegenerative disorders such as Alzheimer’s disease.Alzheimer’s disease is one of the most prevalent neurodegenerative disorders, affecting one in ten people over the age of 65. Early-onset dementia also increasingly affects younger people.A number of pathogenic elements such as reactive oxygen species, amyloid-beta, and metal ions have been suggested as potential causes of Alzheimer’s disease. Each element itself can lead to Alzheimer’s disease, but interactions between them may also aggravate the patient’s condition or interfere with the appropriate clinical care.For example, when interacting with amyloid-beta, metal ions foster the aggregation and accumulation of amyloid-beta peptides that can induce oxidative stress and toxicity in the brain and lead to neurodegeneration.Because these pathogenic factors of Alzheimer’s disease are intertwined, developing therapeutic agents that are capable of simultaneously regulating metal ion dyshomeostasis, amyloid-beta agglutination, and oxidative stress responses remains a key to halting the progression of the disease.A research team led by Professor Mi Hee Lim from the Department of Chemistry at KAIST demonstrated the feasibility of structure-mechanism-based molecular design for controlling a molecule’s chemical reactivity toward the various pathological factors of Alzheimer’s disease by tuning the redox properties of the molecule.This study, featured as the ‘ACS Editors’ Choice’ in the May 6th issue of the Journal of the American Chemical Society (JACS), was conducted in conjunction with KAIST Professor Mu-Hyun Baik’s group and Professor Joo-Young Lee’s group at the Asan Medical Center.Professor Lim and her collaborators rationally designed and generated 10 compact aromatic molecules presenting a range of redox potentials by adjusting the electronic distribution of the phenyl, phenylene, or pyridyl moiety to impart redox-dependent reactivities against the multiple pathogenic factors in Alzheimer’s disease.During the team’s biochemical and biophysical studies, these designed molecular reagents displayed redox-dependent reactivities against numerous desirable targets that are associated with Alzheimer’s disease such as free radicals, metal-free amyloid-beta, and metal-bound amyloid-beta.Further mechanistic results revealed that the redox properties of these designed molecular reagents were essential for their function. The team demonstrated that these reagents engaged in oxidative reactions with metal-free and metal-bound amyloid-beta and led to chemical modifications. The products of such oxidative transformations were observed to form covalent adducts with amyloid-beta and alter its aggregation.Moreover, the administration of the most promising candidate molecule significantly attenuated the amyloid pathology in the brains of Alzheimer’s disease transgenic mice and improved their cognitive defects.Professor Lim said, “This strategy is straightforward, time-saving, and cost-effective, and its effect is significant. We are excited to help enable the advancement of new therapeutic agents for neurodegenerative disorders, which can improve the lives of so many patients.”This work was supported by the National Research Foundation (NRF) of Korea, the Institute for Basic Science (IBS), and the Asan Institute for Life Sciences.Image credit: Professor Mi Hee Lim, KAISTImage usage restrictions: News organizations may use or redistribute this image, with proper attribution, as part of the news coverage of this paper only.Publication:Kim, M. et al. (2020) ‘Minimalistic Principles for Designing Small Molecules with Multiple Reactivities against Pathological Factors in Dementia.’ Journal of the American Chemical Society (JACS), Volume 142, Issue 18, pp.8183-8193. Available online at Profile:Mi Hee LimProfessor",Simple Molecular Reagents to Treat Alzheimer’s Disease,https://www.miragenews.com/simple-molecular-reagents-to-treat-alzheimer-s-disease/
"– Researchers calculate the quasi-Fermi levels in molecular junctions applying an initio approach. –Semiconductor companies are struggling to develop devices that are mere nanometers in size, and much of the challenge lies in being able to more accurately describe the underlying physics at that nano-scale. But a new computational approach that has been in the works for a decade could break down these barriers.Devices using semiconductors, from computers to solar cells, have enjoyed tremendous efficiency improvements in the last few decades. Famously, one of the co-founders of Intel, Gordon Moore, observed that the number of transistors in an integrated circuit doubles about every two years—and this ‘Moore’s law’ held true for some time.In recent years, however, such gains have slowed as firms that attempt to engineer nano-scale transistors hit the limits of miniaturization at the atomic level.Researchers with the School of Electrical Engineering at KAIST have developed a new approach to the underlying physics of semiconductors.“With open quantum systems as the main research target of our lab, we were revisiting concepts that had been taken for granted and even appear in standard semiconductor physics textbooks such as the voltage drop in operating semiconductor devices,” said the lead researcher Professor Yong-Hoon Kim. “Questioning how all these concepts could be understood and possibly revised at the nano-scale, it was clear that there was something incomplete about our current understanding.”“And as the semiconductor chips are being scaled down to the atomic level, coming up with a better theory to describe semiconductor devices has become an urgent task.”The current understanding states that semiconductors are materials that act like half-way houses between conductors, like copper or steel, and insulators, like rubber or Styrofoam. They sometimes conduct electricity, but not always. This makes them a great material for intentionally controlling the flow of current, which in turn is useful for constructing the simple on/off switches—transistors—that are the foundation of memory and logic devices in computers.In order to ‘switch on’ a semiconductor, a current or light source is applied, exciting an electron in an atom to jump from what is called a ‘valence band,’ which is filled with electrons, up to the ‘conduction band,’ which is originally unfilled or only partially filled with electrons. Electrons that have jumped up to the conduction band thanks to external stimuli and the remaining ‘holes’ are now able to move about and act as charge carriers to flow electric current.The physical concept that describes the populations of the electrons in the conduction band and the holes in the valence band and the energy required to make this jump is formulated in terms of the so-called ‘Fermi level.’ For example, you need to know the Fermi levels of the electrons and holes in order to know what amount of energy you are going to get out of a solar cell, including losses.But the Fermi level concept is only straightforwardly defined so long as a semiconductor device is at equilibrium—sitting on a shelf doing nothing—and the whole point of semiconductor devices is not to leave them on the shelf.Some 70 years ago, William Shockley, the Nobel Prize-winning co-inventor of the transistor at the Bell Labs, came up with a bit of a theoretical fudge, the ‘quasi-Fermi level,’ or QFL, enabling rough prediction and measurement of the interaction between valence band holes and conduction band electrons, and this has worked pretty well until now.“But when you are working at the scale of just a few nanometers, the methods to theoretically calculate or experimentally measure the splitting of QFLs were just not available,” said Professor Kim.This means that at this scale, issues such as errors relating to voltage drop take on much greater significance.Kim’s team worked for nearly ten years on developing a novel theoretical description of nano-scale quantum electron transport that can replace the standard method—and the software that allows them to put it to use. This involved the further development of a bit of math known as the Density Functional Theory that simplifies the equations describing the interactions of electrons, and which has been very useful in other fields such as high-throughput computational materials discovery.For the first time, they were able to calculate the QFL splitting, offering a new understanding of the relationship between voltage drop and quantum electron transport in atomic scale devices.In addition to looking into various interesting non-equilibrium quantum phenomena with their novel methodology, the team is now further developing their software into a computer-aided design tool to be used by semiconductor companies for developing and fabricating advanced semiconductor devices.The study, featured at the Proceedings of the National Academy of Sciences of the USA on May 12, was supported by the National Research Foundation and the Korea Institute of Science and Technology Information Supercomputing Center.Image caption: The newly developed formalism and QFL splitting analysis led to new ways of characterizing extremely scaled-down semiconductor devices and the technology computer-aided design (TCAD) of next- generation nano-electronic/energy/bio devices.Image credit: Yong-Hoon Kim, KAISTImage usage restrictions: News organizations may use or redistribute this image, with proper attribution, as part of news coverage of this paper only.(END)",A Theoretical Boost to Nano-Scale Devices,https://www.miragenews.com/a-theoretical-boost-to-nano-scale-devices/
"A joint research team, affiliated with UNIST has identified a new metabolic pathway, in which microorganisms utilize single carbon (C1) gases (CO and CO) as a feedstock. The new metabolic pathway is thought to be the most energetically efficient pathway, compared to the existing ones, and thus is expected to be used in a variety of industrial applications that involved the conversion of C1 gas into value-added biochemicals.Published in the March 13th issue of PNAS (Proceedings of the National Academy of Sciences of the United States of America), this research has been jointly carried out by Professor Donghyuk Kim (School of Energy and Chemical Engineering, UNIST) and Professor Byung-Kwan Cho (Department of Biological Sciences, KAIST), and thus participated by Dr. Yoseb Song (Department of Biological Sciences, KAIST), as the first author.There are currently six autotrophic CO fixation pathways, capable of converting C gas into organic compounds and one representative example is the photosynthesis in plants. Among those CO-fixing metabolic pathways in nature, the linear wood-ljungdahl pathway (WLP) in phylogenetically diverse acetateforming acetogens is known to be the most energetically efficient pathway to fix C1 compounds. In particular, acetogens play an important role in the global carbon cycle, with nearly 1013 kg (100 billion US tons) of acetic acid being formed annually.However, the growth rate of acetogens is 10 times slower than that of industrial microorganisms, such as E. coli. And this puts a limit on its use as industrial microorganisms for the conversion of C1 gas into useful biochemical products. Accordingly, many studies on a new and more effective CO fixation have been carried out.The research team paid special attention to the growth rate of Clostridium drakei, which was faster than that of the other microorganisms, when accompanied by CO absorption. And, through this, they expected they might find clues to enhance the C1 gas conversion efficiency.Figure 1.  Acetyl-CoA production ratio in wild-type and knockout strains.In this study, using the reconstructed genome-scale metabolic model iSL771 based on the completed genome sequence, transcriptomics, C isotope-based metabolite-tracing experiments, biochemical assays, and heterologous expression of the pathway in another acetogen, the research team discovered that the WLP and the glycine synthase pathway are functionally interconnected to fix CO, subsequently converting CO into acetyl-CoA, acetyl-phosphate, and serine.Moreover, the functional cooperation of the pathways enhances CO consumption and cellular growth rates via bypassing reducing power required reactions for cellular metabolism during autotrophic growth of acetogens.Figure 2. Construction of the genome-scale metabolic network model of C. drakei (iSL771).“With the new CO-fixing metabolic pathway, we shall overcome limitations in the biosynthesis for the production of high value-added compounds, brought by the slow growth rate of acetogens,” says Professor Kim.This work has been supported by the Intelligent Synthetic Biology Centre of the Global Frontier Project and the C1 Gas Refinery Program through the National Research Foundation of Korea (NRF), funded by the Ministry of Science and ICT (MSIT) and KAIST Cross-Generation Collaborative Research Group (KAIST Biodesign Engineering Laboratory).Journal ReferenceYoseb Song, Jin Soo Lee, Jongoh Shin, et al., “Functional cooperation of the glycine synthase-reductase and Wood-Ljungdahl pathways for autotrophic growth of Clostridium drakei,” PNAS, (2020).",Functional Cooperation of Glycine Synthasereductase and Wood-Ljungdahl Pathways for Autotrophic Growth,https://www.miragenews.com/functional-cooperation-of-glycine-synthasereductase-and-wood-ljungdahl-pathways-for-autotrophic-growth/
"Researchers present a new route for designing a graphene-based active spintronic componentKAIST physicists described a route to design the energy-efficient generation, manipulation and detection of spin currents using nonmagnetic two-dimensional materials. The research team, led by Professor Sungjae Cho, observed highly efficient charge-to-spin interconversion via the gate-tunable Rashba-Edelstien effect (REE) in graphene heterostructures.This research paves the way for the application of graphene as an active spintronic component for generating, controlling, and detecting spin current without ferromagnetic electrodes or magnetic fields.Graphene is a promising spintronic component owing to its long spin diffusion length. However, its small spin-orbit coupling limits the potential of graphene in spintronic applications since graphene cannot be used to generate, control, or detect spin current.“We successfully increased the spin-orbit coupling of graphene by stacking graphene on top of 2H-TaS2, which is one of the transition metal dichalcogenide materials with the largest spin-orbit coupling. Graphene now can be used to generate, control, and detect spin current,” Professor Cho said.The Rashba-Edelstein effect is a physical mechanism that enables charge current-to-spin current interconversion by spin-dependent band structure induced by the Rashba effect, a momentum-dependent splitting of spin bands in low-dimensional condensed matter systems.Professor Cho’s group demonstrated the gate-tunable Rashba-Edelstein effect in a multilayer graphene for the first time. The Rahsba-Edelstein effect allows the two-dimensional conduction electrons of graphene to be magnetized by an applied charge current and form a spin current. Furthermore, as the Fermi level of graphene, tuned by gate voltage, moves from the valence to conduction band, the spin current generated by graphene reversed its spin direction.This spin reversal is useful in the design of low-power-consumption transistors utilizing spins in that it provides the carrier “On” state with spin up holes (or spin down electrons) and the “Off” state with zero net spin polarization at so called “charge neutrality point” where numbers of electrons and holes are equal.“Our work is the first demonstration of charge-to-spin interconversion in a metallic TMD (transition-metal dichalcogenides) and graphene heterostructure with a spin polarization state controlled by a gate. We expect that the all-electrical spin-switching effect and the reversal of non-equilibrium spin polarization by the application of gate voltage is applicable for the energy-efficient generation and manipulation of spin currents using nonmagnetic van der Waals materials.” explained Professor Cho. This study (https://pubs.acs.org/doi/10.1021/acsnano.0c01037) was supported by the National Research Foundation of Korea.",Highly Efficient Charge-to-Spin Interconversion in Graphene Heterostructures,https://www.miragenews.com/highly-efficient-charge-to-spin-interconversion-in-graphene-heterostructures-2/
"A research team led by Distinguished Professor Sang-Yup Lee reported the production of a microbial strain capable of the massive production of succinic acid with the highest production efficiency to date. This strategy of integrating systems metabolic engineering with enzyme engineering will be useful for the production of industrially competitive bio-based chemicals. Their strategy was described in Nature Communications on April 23.The bio-based production of industrial chemicals from renewable non-food biomass has become increasingly important as a sustainable substitute for conventional petroleum-based production processes relying on fossil resources. Here, systems metabolic engineering, which is the key component for biorefinery technology, is utilized to effectively engineer the complex metabolic pathways of microorganisms to enable the efficient production of industrial chemicals.Succinic acid, a four-carbon dicarboxylic acid, is one of the most promising platform chemicals serving as a precursor for industrially important chemicals. Among microorganisms producing succinic acid, Mannheimia succiniciproducens has been proven to be one of the best strains for succinic acid production.The research team has developed a bio-based succinic acid production technology using the M. succiniciproducens strain isolated from the rumen of Korean cow for over 20 years and succeeded in developing a strain capable of producing succinic acid with the highest production efficiency.They carried out systems metabolic engineering to optimize the succinic acid production pathway of the M. succiniciproducens strain by determining the crystal structure of key enzymes important for succinic acid production and performing protein engineering to develop enzymes with better catalytic performance.As a result, 134 g per liter of succinic acid was produced from the fermentation of an engineered strain using glucose, glycerol, and carbon dioxide. They were able to achieve 21 g per liter per hour of succinic acid production, which is one of the key factors determining the economic feasibility of the overall production process. This is the world’s best succinic acid production efficiency reported to date. Previous production methods averaged 1~3 g per liter per hour.Distinguished professor Sang Yup Lee explained that his team’s work will significantly contribute to transforming the current petrochemical-based industry into an eco-friendly bio-based one.“Our research on the highly efficient bio-based production of succinic acid from renewable non-food resources and carbon dioxide has provided a basis for reducing our strong dependence on fossil resources, which is the main cause of the environmental crisis,” Professor Lee said.This work was supported by the Technology Development Program to Solve Climate Changes via Systems Metabolic Engineering for Biorefineries and the C1 Gas Refinery Program from the Ministry of Science and ICT through the National Research Foundation of Korea.",Researchers Present a Microbial Strain Capable of Massive Succinic Acid Production,https://www.miragenews.com/researchers-present-a-microbial-strain-capable-of-massive-succinic-acid-production/
"Researchers present a new route for designing a graphene-based active spintronic componentKAIST physicists described a route to design the energy-efficient generation, manipulation and detection of spin currents using nonmagnetic two-dimensional materials. The research team, led by Professor Sungjae Cho, observed highly efficient charge-to-spin interconversion via the gate-tunable Rashba-Edelstien effect (REE) in graphene heterostructures.This research paves the way for the application of graphene as an active spintronic component for generating, controlling, and detecting spin current without ferromagnetic electrodes or magnetic fields.Graphene is a promising spintronic component owing to its long spin diffusion length. However, its small spin-orbit coupling limits the potential of graphene in spintronic applications since graphene cannot be used to generate, control, or detect spin current.“We successfully increased the spin-orbit coupling of graphene by stacking graphene on top of 2H-TaS2, which is one of the transition metal dichalcogenide materials with the largest spin-orbit coupling. Graphene now can be used to generate, control, and detect spin current,” Professor Cho said.The Rashba-Edelstein effect is a physical mechanism that enables charge current-to-spin current interconversion by spin-dependent band structure induced by the Rashba effect, a momentum-dependent splitting of spin bands in low-dimensional condensed matter systems.Professor Cho’s group demonstrated the gate-tunable Rashba-Edelstein effect in a multilayer graphene for the first time. The Rahsba-Edelstein effect allows the two-dimensional conduction electrons of graphene to be magnetized by an applied charge current and form a spin current. Furthermore, as the Fermi level of graphene, tuned by gate voltage, moves from the valence to conduction band, the spin current generated by graphene reversed its spin direction.This spin reversal is useful in the design of low-power-consumption transistors utilizing spins in that it provides the carrier “On” state with spin up holes (or spin down electrons) and the “Off” state with zero net spin polarization at so called “charge neutrality point” where numbers of electrons and holes are equal.“Our work is the first demonstration of charge-to-spin interconversion in a metallic TMD (transition-metal dichalcogenides) and graphene heterostructure with a spin polarization state controlled by a gate. We expect that the all-electrical spin-switching effect and the reversal of non-equilibrium spin polarization by the application of gate voltage is applicable for the energy-efficient generation and manipulation of spin currents using nonmagnetic van der Waals materials.” explained Professor Cho. This study (https://pubs.acs.org/doi/10.1021/acsnano.0c01037) was supported by the National Research Foundation of Korea.Publication:Lijun Li, Jin Zhang, Gyuho Myeong, Wongil Shin, Hongsik Lim, Boram Kim, Seungho Kim, Taehyeok Jin, Stuart Cavill, Beom Seo Kim, Changyoung Kim, Johannes Lischner, Aires Ferreira, and Sungjae Cho, Gate-Tunable Reversible Rashba−Edelstein Effect in a Few-Layer Graphene/2H-TaS2 Heterostructure at Room Temperature. ACS Nano 2020.Link to download the paper: Profile:Professor Sungjae Cho, PhDsungjae.cho@kaist.ac.krAssistant ProfessorDepartment of PhysicsKorea Advanced Institute of Science and Technology (KAIST)Daejeon 34141, Korea",Highly Efficient Charge-to-Spin Interconversion in Graphene Heterostructures,https://www.miragenews.com/highly-efficient-charge-to-spin-interconversion-in-graphene-heterostructures/
"Researchers have developed a visualization method that will determine the distribution of components in battery electrodes using atomic force microscopy. The method provides insights into the optimal conditions of composite electrodes and takes us one step closer to being able to manufacture next-generation all-solid-state batteries.Lithium-ion batteries are widely used in smart devices and vehicles. However, their flammability makes them a safety concern, arising from potential leakage of liquid electrolytes.All-solid-state lithium ion batteries have emerged as an alternative because of their better safety and wider electrochemical stability. Despite their advantages, all-solid-state lithium ion batteries still have drawbacks such as limited ion conductivity, insufficient contact areas, and high interfacial resistance between the electrode and solid electrolyte.To solve these issues, studies have been conducted on composite electrodes in which lithium ion conducting additives are dispersed as a medium to provide ion conductive paths at the interface and increase the overall ionic conductivity.It is very important to identify the shape and distribution of the components used in active materials, ion conductors, binders, and conductive additives on a microscopic scale for significantly improving the battery operation performance.The developed method is able to distinguish regions of each component based on detected signal sensitivity, by using various modes of atomic force microscopy on a multiscale basis, including electrochemical strain microscopy and lateral force microscopy.For this research project, both conventional electrodes and composite electrodes were tested, and the results were compared. Individual regions were distinguished and nanoscale correlation between ion reactivity distribution and friction force distribution within a single region was determined to examine the effect of the distribution of binder on the electrochemical strain.The research team explored the electrochemical strain microscopy amplitude/phase and lateral force microscopy friction force dependence on the AC drive voltage and the tip loading force, and used their sensitivities as markers for each component in the composite anode.This method allows for direct multiscale observation of the composite electrode in ambient condition, distinguishing various components and measuring their properties simultaneously.Lead author Dr. Hongjun Kim said, “It is easy to prepare the test sample for observation while providing much higher spatial resolution and intensity resolution for detected signals.” He added, “The method also has the advantage of providing 3D surface morphology information for the observed specimens.”Professor Seungbum Hong from the Department of Material Sciences and Engineering said, “This analytical technique using atomic force microscopy will be useful for quantitatively understanding what role each component of a composite material plays in the final properties.”“Our method not only will suggest the new direction for next-generation all-solid-state battery design on a multiscale basis but also lay the groundwork for innovation in the manufacturing process of other electrochemical materials.”This study is published in ACS Applied Energy Materials and supported by the Big Science Research and Development Project under the Ministry of Science and ICT and the National Research Foundation of Korea, the Basic Research Project under the Wearable Platform Materials Technology Center, and KAIST Global Singularity Research Program for 2019 and 2020.ProfileProfessor Seungbum HongMaterials Imaging and Integration LaboratoryDepartment of Material Sciences and EngineeringKAIST",Visualization of Functional Components to Characterize Optimal Composite Electrodes,https://www.miragenews.com/visualization-of-functional-components-to-characterize-optimal-composite-electrodes/
"Reactive polymer-based tester pre-screens dsRNAs of a wide range of viruses without their genome sequencesThe prompt, precise, and massive detection of a virus is the key to combat infectious diseases such as Covid-19. A new viral diagnostic strategy using reactive polymer-grafted, double-stranded RNAs will serve as a pre-screening tester for a wide range of viruses with enhanced sensitivity.Currently, the most widely using viral detection methodology is polymerase chain reaction (PCR) diagnosis, which amplifies and detects a piece of the viral genome. Prior knowledge of the relevant primer nucleic acids of the virus is quintessential for this test.The detection platform developed by KAIST researchers identifies viral activities without amplifying specific nucleic acid targets. The research team, co-led by Professor Sheng Li and Professor Yoosik Kim from the Department of Chemical and Biomolecular Engineering, constructed a universal virus detection platform by utilizing the distinct features of the PPFPA-grafted surface and double-stranded RNAs.The key principle of this platform is utilizing the distinct feature of reactive polymer-grafted surfaces, which serve as a versatile platform for the immobilization of functional molecules. These activated surfaces can be used in a wide range of applications including separation, delivery, and detection. As long double-stranded RNAs are common byproducts of viral transcription and replication, these PPFPA-grafted surfaces can detect the presence of different kinds of viruses without prior knowledge of their genomic sequences.“We employed the PPFPA-grafted silicon surface to develop a universal virus detection platform by immobilizing antibodies that recognize double-stranded RNAs,” said Professor Kim.To increase detection sensitivity, the research team devised two-step detection process analogues to sandwich enzyme-linked immunosorbent assay where the bound double-stranded RNAs are then visualized using fluorophore-tagged antibodies that also recognize the RNAs’ double-stranded secondary structure.By utilizing the developed platform, long double-stranded RNAs can be detected and visualized from an RNA mixture as well as from total cell lysates, which contain a mixture of various abundant contaminants such as DNAs and proteins.The research team successfully detected elevated levels of hepatitis C and A viruses with this tool.“This new technology allows us to take on virus detection from a new perspective. By targeting a common biomarker, viral double-stranded RNAs, we can develop a pre-screening platform that can quickly differentiate infected populations from non-infected ones,” said Professor Li.“This detection platform provides new perspectives for diagnosing infectious diseases. This will provide fast and accurate diagnoses for an infected population and prevent the influx of massive outbreaks,” said Professor Kim.This work is featured in Biomacromolecules. This work was supported by the Agency for Defense Development (Grant UD170039ID), the Ministry of Science and ICT (NRF-2017R1D1A1B03034660, NRF-2019R1C1C1006672), and the KAIST Future Systems Healthcare Project from the Ministry of Science and ICT (KAISTHEALTHCARE42).",Universal Virus Detection Platform to Expedite Viral Diagnosis,https://www.miragenews.com/universal-virus-detection-platform-to-expedite-viral-diagnosis/
"-Researchers suggest that modulation of local CO2 concentration improves the selectivity, conversion rate, and electrode stability, and shed a new light on the electrochemical CO2 reduction technology for controlling emissions at a low cost.-A KAIST research team presented three novel approaches for modulating local carbon dioxide (CO2) concentration in gas-diffusion electrode (GDE)-based flow electrolyzers. Their study also empirically demonstrated that providing a moderate local CO2 concentration is effective in promoting Carbon–Carbon (C–C) coupling reactions toward the production of multi-carbon molecules. This work, featured in the May 20th issue of Joule, serves as a rational guide to tune CO2 mass transport for the optimal production of valuable multi-carbon products.Amid global efforts to reduce and recycle anthropogenic CO2 emissions, CO2 electrolysis holds great promise for converting CO2 into useful chemicals that were traditionally derived from fossil fuels. Many researches have been attempting to improve the selectivity of CO2 for commercially and industrially high-value multi-carbon products such as ethylene, ethanol, and 1-propanol, due to their high energy density and large market size.In order to achieve the highly-selective conversion of CO2 into valuable multi-carbon products, past studies have focused on the design of catalysts and the tuning of local environment related to pH, cations, and molecular additives.Conventional CO2 electrolytic systems relied heavily on an alkaline electrolyte that is often consumed in large quantities when reacting with CO2, and thus led to an increase in the operational costs. Moreover, the life span of a catalyst electrode was short, due to its inherent chemical reactivity.In their recent study, a group of KAIST researchers led by Professor Jihun Oh from the Department of Materials Science and Engineering reported that the local CO2 concentration has been an overlooked factor that largely affects the selectivity toward multi-carbon products.Professor Oh and his researchers Dr. Ying Chuan Tan, Hakhyeon Song, and Kelvin Berm Lee proposed that there is an intimate relation between local CO2 and multi-carbon product selectivity during electrochemical CO2 reduction reactions. The team employed the mass-transport modeling of a GDE-based flow electrolyzer that utilizes copper oxide (Cu2O) nanoparticles as model catalysts. They then identified and applied three approaches to modulate the local CO2 concentration within a GDE-based electrolytic system, including 1) controlling the catalyst layer structure, 2) CO2 feed concentration, and 3) feed flow rate.Contrary to common intuition, the study showed that providing a maximum CO2 transport leads to suboptimal multi-carbon product faradaic efficiency. Instead, by restricting and providing a moderate local CO2 concentration, C–C coupling can be significantly enhanced.The researchers demonstrated experimentally that the selectivity rate increased from 25.4% to 61.9%, and from 5.9% to 22.6% for the CO2 conversion rate. When a cheap milder near-neutral electrolyte was used, the stability of the CO2 electrolytic system improved to a great extent, allowing over 10 hours of steady selective production of multi-carbon products.Dr. Tan, the lead author of the paper, said, “Our research clearly revealed that the optimization of the local CO2 concentration is the key to maximizing the efficiency of converting CO2 into high-value multi-carbon products.”Professor Oh added, “This finding is expected to deliver new insights to the research community that variables affecting local CO2 concentration are also influential factors in the electrochemical CO2 reduction reaction performance. My colleagues and I hope that our study becomes a cornerstone for related technologies and their industrial applications.”This work was supported by the Korean Ministry of Science and ICT (MSIT) Creative Materials Discovery Program.Figure. Three strategies employed in this study to modulate local CO2 concentration in a catalyst layer (top) and the relationship between local CO2 concentration and the selectivity for multi-carbon products (bottom). Note that maximum selectivity is achieved at a moderate local CO2 concentration.Publication:Tan, Y. C et al. (2020) ‘Modulating Local CO2 Concentration as a General Strategy for Enhancing C⁠−C Coupling in CO2 Electroreduction’, Joule, Vol. 4, Issue 5, pp. 1104-1120. Available online at  ",A New Strategy for Optimal Electroreduction of CO2 to High-Value Products,https://www.miragenews.com/a-new-strategy-for-optimal-electroreduction-of-co2-to-high-value-products/
