contents,titles,urls
"The Korean government will focus their efforts to promote 270 degree movies, thermoplastics, and fuel cells, according to an announcement from the third public-private meetings of the ‘Creative Economy.’ The meeting was held to draft a plan for a second flagship project.  According to plans for the second flagship project, the government will support the development of a new cinema system that shows movies not only on the main screen but also on the two side walls next to the main screen. The system is called ‘Screen X,’ and was invented by CJ and KAIST. The Screen X system provides an immersive panoramic viewing experience without requiring the use of any gadgets like 3D glasses. However, filmmakers will have to shoot with three cameras rolling simultaneously to benefit from the two new screens.Although no full-length films have been shot for the Screen X format so far, there are 75 Screen X applied screens in Korea. Short films and advertisements shot in the Screen X format have been shown on those screens. CJ and other private enterprises will further develop technology related to the the Screen X format, and build 20 more Screen X applied screens – 10 in Korea and 10 abroad.The second flagship project focuses on the PEEK (polyether ether ketone) industry. PEEK is a high performing semi-crystalline thermoplastic that is strong, stiff and has high temperature resistance. Hyosung, the South Korean industrial giant, has developed source technology to commercialize the use of PEEK, and is planning to increase its PEEK production capacity to 50,000 tons by the end of this year from the current 10,000 tons. Hyosung is also set to develop a huge line of PEEK products by 2020.The government will establish a certification system for green technology applied to PEEK production, and will support R&D related to PEEK technology for enterprises participating in the second flagship project.Another plan in the project is to revitalize the fuel cell industry. The government will encourage R&D spending in order to produce fuel cells with Korean technology. Posco Energy and local authorities will together spend 460 billion won by 2020 to develop different varieties of fuel cells.By J.W. Choi ()",Korea’s Next Flagship Project Revealed,http://koreabizwire.com/koreas-next-flagship-project-revealed/27588
"A team of Korean scientists led by KAIST professor Bae Hag-youl announced Thursday that it has developed a water-disposable, non-volatile resistive random access memory (RRAM) chip using a water soluble SSG (solid sodium with glycerine) paper.  In a nutshell, the device dissolves in a matter of seconds once it is placed in a small amount of water, making the data contained on the chip impossible to recover or replicate. With the advancement of technology, and the increased use of IoT devices, significant research has focused on developing more secure semiconductors that can best prevent sensitive information from falling into the wrong hands. Conventional memory devices tend to take a longer time to destroy, while technology that uses paper boards to incinerate devices is limited by its need for a separate ignition mechanism and heat, the researchers said. According to the team, the new device can be dissolved within just ten seconds. The team also used an inkjet printing technique to overcome vulnerability to moisture and heat, preventing any damage from everyday humidity, and allowing the chip to only react to water. The team noted that its technology is applicable to a wide range of electronic devices, thanks to its flexibility, and the manufacturing cost is about one-tenth that of silicon-based options.The full research findings were published in the December 6 online edition of Scientific Reports.By Kevin Lee ()  ",Scientists Develop Water-Soluble Memory Chip,http://koreabizwire.com/scientists-develop-water-soluble-memory-chip/72728
"A group of South Korean scientists has developed new battery material, the science ministry said Monday, in what could bring significant changes to mobile devices and electronic cars.  The team led by Kang Jeong-ku of the Korea Advanced Institute of Science and Technology (KAIST) discovered a hybrid type of battery that can charge up to 100 times faster than lithium-ion batteries, the Ministry of Science, ICT and Future Planning said. Lithium-ion batteries have so far governed the global rechargeable battery market due to their outstanding energy and power capability. However, they have the weakness of taking too long to charge and discharge. As an alternative, a new storage mechanism called a supercapacitor was developed. These batteries, however, are much larger than conventional batteries for a given charge. The ministry said the new technology would have 1.5 times the capacity of lithium-ion batteries but at the same time have a similar size. “The latest development is forecast to be the centerpiece of electric cars and mobile devices in the future as they have stable energy capacity and can be charged at a relatively faster speed,” the team said. The research was funded by the Ministry of Science, ICT and Future Planning and the findings were published in the journal “Advanced Energy Materials.”(Yonhap)",Scientists Develop Fast-Charging Battery,http://koreabizwire.com/scientists-develop-fast-charging-battery/67709
"Korea’s wearable thermo-element technology, which can recharge batteries through skin contact, was selected as one of the top innovations of the year by UNESCO. — The Korea Advanced Institute of Science and Technology () announced on January 29 that its “wearable thermoelectric device” was selected as one of the top ten IT innovations at the 2015 Netexplo Awards, presented in partnership with UNESCO.The Netexplo Awards are given annually to tech inventions worldwide that have had a major influence on human life in areas such as energy, environment and education.Last April, Professor Cho Byung-jin and his research fellows developed the world’s first wearable element by realizing thermoelectric film on fiberglass. The wearable element can effectively generate electricity from human body heat, is very light and thin, and can easily be integrated into clothing.Wearable devices are expected to stand at the center of future electronics, but batteries that need to be recharged frequently consist of a challenging problem. With its minimal weight and high generation capability, the technology is rising as a key to solve the battery problem for wearable devices.In addition, it can be applied to a variety of devices generating waste heat, such as equipment in cars, planes and factories. As part of its efforts, the KAIST research team has established a start-up named TEGway to pursue commercialization of the technology.For the UNESCO Netexplo Awards, about 200 IT experts vote to pick 10 winners. The award ceremony will be held in Paris on February 4. Among the 10 finalists, the one that receives the most online votes will be honored as the 2015 Grand Prix winner.Other top ten awardees include an eco-friendly “W.Afate 3D Printer,” a recycled smartphone based on an anti-deforestation scheme dubbed “Rainforest Connection,” a big data empowered education web known as “Branching Minds,” a math coaching app called “PhotoMath,” and smart chopsticks that analyze the ingredients in dishes called “Baidu Kuai Sou.”By John Choi ()",KAIST’s Wearable Generator on UNESCO List,http://koreabizwire.com/kaists-wearable-generator-on-unesco-list/29068
"A team of KAIST researchers announced Tuesday the development of a new emulsion technique that makes use of physical force instead of chemical compounds.  Because oil floats on water due to its lower density, dispersants, or surfactants, are required to make oil particles water-soluble. These compounds, however, have often been subject to criticism for their potential toxicity to humans, despite their frequent use in daily consumer products like cosmetics, medical supplies, and air fresheners. Instead of using a chemical treatment, the researchers triggered what is called a depletion force, which is an attraction force that usually occurs between  particles, by mixing polymer particles the size of several nanometers with larger solid particles the size of nano to micrometers. Although depletion attraction has only been observed between solid particles, the method employed by the KAIST researchers was able to generate the force required to successfully agglomerate oil droplets with larger particles.The final emulsion displayed enhanced particle absorption, while maintaining stability without the particles falling apart, the researchers said. “This is the first successful experiment to realize a depletion force between liquid droplets and solid particles,” said professor Kim Kyu-han, who led the study. “Because we formed an emulsion using physical force instead of a chemical application, the procedure can be used for nearly any kind of particle, and to make porous materials for different applications.”The team’s full research findings were published last month in Nature Communications. By Lina Jang ()",New Emulsion Technique Mixes Water and Oil without Chemicals,http://koreabizwire.com/new-emulsion-technique-mixes-water-and-oil-without-chemicals/75294
"(KIST) unveiled a prototype of the first Korean lunar exploring rover on February 16. The rover, which will be sent on Korea’s exploratory mission to the moon in 2020, is built to withstand the harsh terrain and hazardous temperature ranges found on the moon. – Developed with Korea’s own robotics technology, the rover, which is 25cm tall and weighs 13kg, can climb up a 30 degree incline at a speed of 4cm per second. It can also climb over 5cm-high obstacles.The rover features a double-track mechanism called ROBHAZ-DT3, which is also featured on ROBHAZ, KIST’s commercialized robot for hazardous applications, and allows it to operate on the bumpy moon terrain. The KIST rover can run for up to 340 hours on power generated by an attached solar panel.KIST also developed a technology to coat bearings with thin films of solid lubricant that can endure conditions in harsh environments. Korea is expected to be the fourth nation in the world to have sent a rover to the moon upon the 2020 mission’s success.By Kevin Lee ()",KIST Unveils Korea’s First Moon Rover,http://koreabizwire.com/kist-unveils-koreas-first-moon-rover/30348
"A team of South Korean researchers has developed a new type of graphene for lithium-ion batteries that can be recharged at a faster rate than conventional ones with no risk of reduced capacity, they said Monday. Conventional graphene is a two-dimensional atom-thin sheet of carbon that is commonly produced by resolving graphite in a chemical solution and then later separating the ultra-thin sheet of carbon from the solution, according to the Korea Advanced Institute of Science and Technology (KAIST). Such methods, however, are bound to leave at least traces of foreign material on the sheet of carbon, a cause of reduced capacity over time. Unlike the conventional methods, the new way to create graphene has been developed by the KAIST team. It uses what is known as chemical vapor deposition to produce a three-dimensional sheet of carbon that is also free of impure elements.The lack of foreign elements allows it to be recharged at a much faster rate than conventional materials, the team said. A proving test has also confirmed no reduction in battery capacity even after 10,000 recharges, it added. “We believe it will help remove problems found in conventional lithium-ion batteries, while also enhancing their performance,” said KAIST Prof. Kang Jeong-koo, one of the two main developers in the team along with Prof. Kim Yong-hoon, who is also from the school.(Yonhap)",S. Korean Scientists Develop New Advanced Material for Lithium-Ion Battery,http://koreabizwire.com/s-korean-scientists-develop-new-advanced-material-for-lithium-ion-battery/58425
"is celebrating its in-house humanities study program, ‘Humanities Studies Concert,’ until June, providing 8 lectures covering various fields such as psychology, religion, fashion and neurology. — The company has been holding Humanities Studies Concert since 2013 to help its employees make products based on understanding humans in general.About 500 employees filled the company’s own auditorium, where Professor Kim Oen-Soo from Korea University gave a talk about changes in markets, on April 16. Novelist Kim Young-Ha will speak about storytelling on April 23.Other celebrity-professors and professionals are scheduled to appear in the concert series. Professor Jung Jae-Seung from the department of bio and brain engineering at KAIST, Professor Choi In-Cheol from the department of psychology at Seoul University, illusionist Lee Eun-Gyeol, fashion curator Kim Hong-Gi, producer Kim Jin-Man and Yonsei University dean Kim Sang-Geun will all gives talks as part of the project.Hyundai employees can be exempted from work for participating in the concert. The company also included a writing test on history in its employee assessment test, in a bid to select employees who have an understanding of humanities studies.By M.H. Lee ()",Hyundai Motors Presents In-House Humanities Studies Learning Program to Employees,http://koreabizwire.com/hyundai-motors-presents-in-house-humanities-studies-learning-program-to-employees/33824
"For the fifth weekend in a row, hundreds of thousands of Koreans took to the streets demanding the resignation of President Park Geun-hye, who is suspected of a host of illicit activities related to corruption and abuse of power. The latest protests, however, were noted by their integration with IT technologies, with protesters developing apps and services that can better facilitate nationwide demonstrations.  Among such services is a location-based mobile web page that offers college students a quick location guide to where their respective school members are gathered in crowds of thousands. The service takes into account the slow network speed at massive rallies, which has been the case for protests in Gwanghwamun, Seoul, and also features text-based location information that requires less Internet data. The site was developed by Park Hang, vice president of KAIST’s student body. He initially created the service exclusively for KAIST students, but recently expanded the service after requests from other university student bodies.“I decided to come up with the page after a few students told me it’s often difficult to find school members at protests,” he said. A mobile application called “Check Attendance” allows for a better estimate of the total number of protesters, by automatically checking in a person once they step into a 2-kilometer radius of the Gwanghwamun area. The app, according to the developer, was created to provide a better picture of the number of people gathered, given the discrepancies between police estimates and organizer claims. “At least a million lit up their candles for the country, but the police estimated the number at just 200,000,” said the developer. “It angered me, so I decided to create the app.” FireChat is a messaging app first introduced for the 2014 Hong Kong protests, but it’s now gaining popularity among Korean protesters seeking to avoid network paralysis. The app uses mesh networking, which works by using nearby smartphones’ Bluetooth or Wi-Fi links to relay messages, and is not affected by slow mobile networks. Among the most common mobile applications are of course the candlelight apps, which are apps that display candles on smartphone screens. They work best in wind and rain, or simply for those who forget to bring an actual candle out to a protest. They are also the perfect solution against the controversial remark by pro-Park Geun-hye lawmaker Kim Jin-tae, who said “candles are just candles, they will be blown out by the wind”.“The rally (on November 26) can be seen as the first of its kind that naturally integrated itself with information technology,” said a software science professor Chung Tae-myung at Sungkyunkwan University. “IT technology has made another step closer towards our livelihood, now affecting even rallies and protests.”By Kevin Lee ()  ",Korean Mass Protests Become “Smarter”,http://koreabizwire.com/korean-mass-protests-become-smarter/71001
"A conference gauging the progress of  – SK Telecom hosted a forum to discuss the present and future of  such as augmented reality and virtual reality. Many developers from academic circles as well as officials from information and communications technology (ICT) companies such as  and  were present.Augmented reality blends reality and virtual environments to provide additional information of use in the real world. Virtual reality creates a certain ‘fake’ environment, making consumers feel as if they are interacting with their surroundings.Titled ‘The Present and Future of Virtual Experience Technologies, towards the  era’, professor Woo Woon-tek from , an authority on augmented reality, gave a speech that talked about how AR could be adopted in the 5G era, and professor Park Jae-hyung from Inha University emphasized the importance of 3D displays in immersive multimedia services.Eitan Marder-Eppstein, a senior software engineer at Google, talked about a new IT device called ‘Tango’, which senses three dimensional space with a 3D sensor. He predicted that a future when smartphones and tablet PCs can recognize space like humans is not very far away.The ‘HoloLens’ from MS drew great interest of the participants, as details about the new product had been scarce. Park Joong-seok, Microsoft’s technology evangelist, introduced the AR device that is currently under development, predicting that the scene from ‘Iron Man’ where Tony Stark works with a  screen could happen in reality.SK Telecom announced their current technical development status and outcome, including a report on ‘T-AR for Tango’, which was revealed at the Google Annual Developers Conference in May. They also introduced the ‘T-AR for CardBoard’, a developer’s toolkit enabling an easy way to create applications that provide AR and VR experiences using the Google keyboard.Choi Jin-sung, head of technology at SK Telecom, offered his predictions for the future, saying, “The 5G era which is approaching will evolve in a direction that provides experiences that exceed boundaries of reality and virtual reality”. He promised to discover a future service that would lead the approaching 5G era, and activate the ecosystem, making connections with the T-Open Lab.By Kevin Lee ()",VR Scenes from ‘Iron Man’ Soon to Become Reality,http://koreabizwire.com/vr-scenes-from-iron-man-soon-to-become-reality/39057
"The  – The team looked at 320,000,000  call taxi requests for the disabled accumulated over the past five years.After analyzing the data, it was discovered that disabled people who called for a taxi had to wait for an average of 30 minutes, and in some cases, up to 90 minutes, due to traffic jams during rush hour.Under the previous system, operators who received calls dispatched taxis to the caller. With the new system, operators still receive calls, but they have access to data about available cars, nearby cars, and how long each journey should take. The system calculates the optimal taxi to be assigned to each journey, thus ensuring that the car reaches the caller as fast as possible.Seoul Metropolitan Facilities Management Corporation has been testing the system for the past month, and will start operating the actual service today. During the test period, waiting times were reduced by an average of three minutes.The team divided the city into 24,000 cells with a 100m radius, and built a statistical data model according to day, time, and trip distance. Using these models, they plan to launch an application for smartphones in September. The app will provide users with information about wait times. Also, with the results of the big data analysis, Seoul Metropolitan Facilities Management Corporation will rearrange drivers’ work schedules, as well as the locations of the garages.Jeon Ki-sung, the management executive of call taxis for the disabled, was optimistic about the potential advantages of the new system, saying, “With the launch of the mobile application, and the development of the automatic system, we hope that waiting times can be reduced, as that was the thing users complained about the most.”By Kevin Lee (kevinlee@koreabizwire.com)",Big Data Solution for Call Taxi Inefficiency,http://koreabizwire.com/big-data-solution-for-call-taxi-inefficiency/38857
"Choi Byung-hwan, head of CJ 4DPLEX announced that this year would be the start of a new movie platform called Screen X. Screen X is a new screening format that uses the left and right wall of the theater as additional screens. The technology was first developed by - Choi explained how Screen X was made. “Since the history of the movie industry is over 100 years, some are predicting a decline from now. Those negative perspectives gave me a chance to think about how to give movie goers a different experience from when they watch movies at home, and we found a new way of immersion.”However, there are negative opinions that Screen X will disperse the concentration of viewers with the additional screens. Choi noted that the side screens are designed to draw viewers in. He also stated his determination to find ways to make the cinema experience more immersive.Image: CJ CGV / ","CJ CGV to Open 1,000 Screens Globally Before 2020",http://koreabizwire.com/cj-cgv-to-open-1000-screens-globally-before-2020/39839
"‘The Himalayas’ might be a box office hit in the U.S. after its success in Korea. – A screening event for the movie was held at CGV LA, located in Los Angeles. Hosted by the LA Korean Council and CJ E&M, foreigners who love Korean movies and members of the American Alpine Club were invited.‘The Himalayas’ is based on an actual event that happened in 2005. The film documents the touching story of mountaineer Um Hong-gil and his crew climbing the Himalayas to gather the body of a fellow mountaineer who died while climbing Mt. Everest. Although the climb was not record-breaking, nor did it provide honor or money to the crew, the climbers risked their lives for their colleague.The movie was played 12,232 times on 952 screens across the nation from January 1 to January 3, continuing its winning streak.Viewers who were invited commented that the movie was very touching, expressing delicate emotions in a very warm way. The dramatic scenes of wide vistas showing the scenery of the mountains also received praise.Other than the movie itself, a noticeable feature was the use of ‘Screen X’ technology developed by CJ CGV and KAIST. ‘Screen X’ expands the viewing area to the walls on each side of the main screen.Among the 124 minutes of the movie, 25 to 30 minutes are screened on ‘Screen X’. CJ CGV officials commented that they focused on conveying the emotions in the movie, and the spectacular scenery of the Himalayas through ‘Screen X’.Kim Young-san, head of the Korean Council, commented that Korean movies such as ‘Roaring Currents’, ‘Ode to My Father’, ‘Twenty’, and ‘Veteran’ are being noticed in the American film market, which has high barriers to entry.He also commented that ‘The Himalayas’ was well received by Americans as it tells a story about a very universal value. The Korean Council plans to introduce more Korean movies to the American market.By Francine Jung ()",‘The Himalayas’ Touches the Hearts of Viewers in America,http://koreabizwire.com/the-himalayas-touches-the-hearts-of-viewers-in-america/47862
