contents,titles,urls
"This week DARPA kicks off a  called the Subterranean Challenge, where hordes of robots are unleashed into caves and tunnels to test how well they can autonomously navigate these environments. One team, headed up by NASA's Jet Propulsion Lab (JPL), is entering a crew of bots that could inform future designs of spacefaring robots that explore caves and lava tubes on other planets and moons.The DARPA Subterranean Challenge was designed to help plug an apparent gap in the ability of robots and autonomous systems to navigate underground environments. That includes natural cave networks, which have irregular terrain and both constrained and large caverns; artificial tunnel systems with long passages, vertical shafts and multiple levels; and urban underground environments like subway systems, which can have complex layouts over multiple stories.To help stimulate innovation in this area, DARPA is putting out the call to teams of engineers and scientists at institutions and companies all over the world. There's over US$5 million in prize money up for grabs for the teams that can successfully map these environments, avoid the hazards and retrieve hidden items as proof.The first test, running this week, is the Tunnel Circuit. In this, teams must map old mining tunnels and find certain objects hidden inside, such as phones and heated mannequins. No humans are allowed in the tunnels of course – teams have to send in robots of their own design to do the dirty work for them. The winner is the team that marks the locations of the most objects, accurate to within 5 m (16.4 ft).Of course with DARPA at the helm, the most promising technologies from the competition will most likely be put to work in defense scenarios, but the organization also says that first responders could benefit, sending robots into potentially hazardous underground environments to, for example, search for survivors of disasters or locate gas leaks.But not all the robots will have applications here on Earth. Made up of 60 members from JPL, Caltech, MIT and KAIST, the Collaborative SubTerranean Autonomous Resilient Robots Systems (CoSTAR) team is entering the contest in order to get some practice for a fleet of robots that could one day search for signs of life underground on other worlds.The CoSTAR team is entering a fleet of robots with different strengths into the Challenge. In the Tunnel Circuit, wheeled rovers and robots with tank-like treads designed to handle the rugged terrain will crawl across the ground. The tank-like robot can even rotate its flipper-shaped treads to stand upright. These will be assisted by drones flying overhead, encased in protective shells to withstand bumping into walls.The robots will be equipped with a suite of sensors including cameras, lidar and inertial measurement units (IMU), and will communicate with each other to map out the environments as completely as possible.For future tests in this ongoing challenge, the CoSTAR team plans to use a robot called Drivocopter, which can both drive along the ground and fly up along cave walls and through gaps in the ceiling.The ultimate goal for the team is to apply the lessons learnt in this challenge to robots designed to explore similar environments on the Moon, Mars and other worlds. These underground environments are among the most promising places to look for traces of extraterrestrial life, either still living or long dead.""The big question for NASA is: Is there life beyond Earth?"" says Ali Agha, principal investigator of the CoSTAR team. ""One of the main places to find answers to that question is subsurface environments because they are some of the most pristine locations, shielded from ultraviolet radiation and cosmic rays. If there is life in the solar system, these are the most likely places to harbor it.""The Tunnel Circuit of the DARPA Subterranean Challenge will run from August 15 to 22, and involve 11 teams. After that, the Urban Circuit will follow in February 2020, then the Cave Circuit in August 2020 and the Systems Final a full year after that.Check out the CoSTAR team's robots in action in the video below.Sources: , , ",Robots compete in DARPA's Subterranean Challenge to prep for alien life hunt,https://newatlas.com/jpl-darpa-challenge-underground-robots-moon-mars/61041/
"Researchers at the Korea Advanced Institute of Science and Technology (KAIST), have developed a wireless charging system that can charge around 40 smart phones at a time, from a distance of 5 meters (16 ft). While we've examined numerous , even one that transmits power to up to , KAIST's prototype can power multiple devices within its range. It can deliver enough electrical juice, the scientists claim, to power many larger devices like fans, TVs and computers, simultaneously.Called the Dipole Coil Resonant System (DCRS), the technology uses magnetic fields to transfer energy and is based on the  (CMRS) introduced by MIT researchers in 2007. The design of the DCRS however, addresses a number of fundamental issues that prevented the commercialization of the CMRS, such as a complex coil structure requiring four coils, a bulky size factor and low transfer efficiency.The DCRS' coil structure consists of two magnetic dipole coils. The primary coil induces the magnetic field and the secondary coil receives electrical energy. Compact in size and scalable, the system is capable of delivering up to 209 W of power at 20 kHz.""With DCRS,"" says Chun T. Rim, a professor of Nuclear & Quantum Engineering with KAIST, ""a large LED TV as well as three 40 W-fans can be powered from a 5-meter distance.""The wireless system delivers more power at shorter distances – about 471 W at 4 m (13 ft)  and 1403 W at a 3 m (10 ft) distance.Earlier this year, Professor Rim's group successfully transferred 10 W of electricity  wirelessly to control equipment within a nuclear power plant situated 7 m (23 ft) away from the power source. It was part of a research project with the Korea Hydro & Nuclear Power Co., Ltd, that aimed to offer a reliable power source in the event of emergencies such as the Fukushima Daiichi nuclear plant meltdown.The team published the results of their research in the March 2014 issue of .Check out a video of the technology belowSource: ",KAIST's wireless charging system can charge 40 smartphones simultaneously,https://newatlas.com/kaist-dipole-coil-resonant-system-wireless-charging/31876/
"As we continue to explore other planets, we're going to want to know not only what's on their surface, but also what's underneath it. That's where the Mole-bot comes in – it's a robot that autonomously tunnels its way through the ground.Developed at the Korea Advanced Institute of Science and Technology (KAIST), the Mole-bot is inspired by both the European mole and the African mole-rat. The latter excavates tunnels by biting into the earth with its strong incisor teeth, while the former uses its powerful forelimbs to push dislodged soil back behind itself.Instead of mole-rat-like teeth, the Mole-bot has a sort of propeller-like expandable drill in front. As this whirls around and grinds its way into the soil, its folding serrated blades extend outwards to dig a tunnel that's wider than the robot's cylindrical body. Next, instead of forelimbs, the bot uses two extendable hinged metal flanges located on either side of the drill to push the loose soil back past its front end.The drill and the flanges operate alternately, so that they don't get in one another's way.Three caterpillar-like tracks in the rear push the Mole-bot forward, plus a pivoting mechanical ""waist"" in its midsection allows it to change direction while tunnelling. It's able to orient itself utilizing 3D Simultaneous Localization and Mapping (SLAM) technology, which continuously tracks the robot's location relative to the Earth's magnetic field.Along with its use on other planets, the Mole-bot might also be utilized in the mining industry. As compared to existing drilling systems, it is claimed to be cheaper, less labor-intensive and more eco-friendly, as it doesn't require mud compounds in order to clear debris. The current prototype, which is the third version of the robot, measures 84 cm long by 25 cm wide (33 by 9.8 in) and weighs 26 kg (57 lb).""We look forward to a more efficient resource exploration with this type of drilling robot,"" says the lead scientist, Prof. Hyun Myung. ""We also hope Mole-bot will have a very positive impact on the robotics market in terms of its extensive application spectra and economic feasibility.""You can see it in action, in the video below.And for another example of an autonomous tunnelling robot, check out the worm-inspired .Source: ",Mole-inspired robot is designed to dig its way through other planets,https://newatlas.com/robotics/mole-bot-tunnelling-robot/
"Hooking our brains up to machines could indeed merge human and artificial intelligence, as envisioned by Elon Musk's Neuralink, and the like. But the more immediate benefits are likely to come in the form of new forms of treatment for brain diseases such as Parkinson's or Alzheimer's. Scientists have put forward another promising experimental device built for these kinds of tasks, which can be loaded up with different cartridges depending on the treatment needed and triggered remotely with a smartphone.The device was developed by scientists at the KAIST research university in South Korea, together with colleagues at the University of Colorado. It promises similar functionality to a  we looked at back in 2015 from the Washington University in St Louis, which used incredibly thin microfluid channels and LED arrays to carry drugs and shine light on brain cells with high precision. The notion of using light to treat certain conditions has gained some serious momentum of late. Known as optogenetics, the therapy stems from the ability to alter the behavior of certain brain cells due to proteins within them that are sensitive to light. It has shown promise as a way of treating ,  and , to name a few examples.In addition to minuscule LED lights, these ultra-fine probes, which are around the same thickness as a human hair, would also allow for the delivery of drugs to highly targeted areas through tiny channels. But one typical shortcoming of these devices is that the medication will inevitably run dry.In conceiving this new device, the researchers sought to overcome this by designing a plug-and-play system that uses replaceable cartridges for a continuous supply. In this way, when a supply of drugs is exhausted a new cartridge can simply be loaded up to allow treatments to potentially last for months at a time.All of that is a lot further down the track, with the scientists initially hoping to use the technology to manipulate neural circuitry in animals as a way of studying brain disorders. To that end, they tested out the device by implanting it into the brains of mice over a four-week period. This also allowed the team to test out the control method, consisting of a smartphone app and Bluetooth connection. This could even allow neuroscientists to dictate drug doses and combinations with light therapy from remote locations.""This novel device is the fruit of advanced electronics design and powerful micro and nanoscale engineering,"" explained Professor Jae-Woong Jeong from KAIST's School of Electrical Engineering. ""We are interested in further developing this technology to make a brain implant for clinical applications.""The research was published in the journal .Source: ",Plug-and-play brain implant uses replaceable cartridges for continuous drug delivery,https://newatlas.com/plug-play-brain-implant-cartridges/61008/
"Ahead of a major United Nations meeting to address the growing issues surrounding lethal autonomous weapons, a team of leading AI and robotics researchers has called for a boycott of a South Korean university that recently announced the opening of an AI weapons lab., KAIST (Korea Advanced Institute of Science and Technology), announced the opening of a new facility called the Research Center for the Convergence of National Defense and Artificial Intelligence. The announcement revealed the new research facility would investigate a variety of AI-based military systems, including autonomous undersea vehicles and ""AI-based command and decision systems.""The announcement was received with great concern by many in the artificial intelligence research community and a recently revealed open letter, signed by over 50 researchers from around the globe, is calling for a boycott of all academic collaborations with KAIST over the matter. ""At a time when the United Nations is discussing how to contain the threat posed to international security by autonomous weapons, it is regrettable that a prestigious institution like KAIST looks to accelerate the arms race to develop such weapons,"" the letter states.""We therefore publicly declare that we will boycott all collaborations with any part of KAIST until such time as the President of KAIST provides assurances, which we have sought but not received, that the Center will not develop autonomous weapons lacking meaningful human control. We will, for example, not visit KAIST, host visitors from KAIST, or contribute to any research project involving KAIST.""The boycott has been organized by Toby Walsh, an artificial intelligence researcher from the University of New South Wales in Sydney, who has been prominent in calling for regulations into the development of autonomous weapons. Walsh previously masterminded major open letters in  and  calling for the banning of weaponized artificial intelligence. ""Back in 2015, we warned of an arms race in autonomous weapons,"" says Walsh. ""That arms race has begun. We can see prototypes of autonomous weapons under development today by many nations including the US, China, Russia and the UK.""KAIST president Sung-Chul Shin has responded to the threatened academic boycott by  denying the institution is working on lethal autonomous weapons systems or ""killer robots.""""The centre aims to develop algorithms on efficient logistical systems, unmanned navigation [and an] aviation training system,"" . ""KAIST will be responsible for educating the researchers and providing consultation. As an academic institution, we value human rights and ethical standards to a very high degree. KAIST will not conduct any research activities counter to human dignity, including autonomous weapons lacking meaningful human control.""Curiously, the KAIST website has removed the original announcement, published in late February, describing the opening of the new research centre. The phrase ""meaningful human control"" seems to be most important in these ongoing regulatory discussions. On April 9, the United Nations Group of Government Experts on Lethal Autonomous Weapons Systems will reconvene for the first of two meetings scheduled this year to investigate policy outcomes related to AI weapons.  of these meetings suggests determining what ""meaningful human control"" actually means will be fundamental to any future legal provisions.While 22 nations have already called for an outright, pre-emptive ban on the development of autonomous weapons, several larger military states seem to be delaying any action. Russia,  towards developing autonomous weaponry,  has issued an outright refusal to support any """" on the issue, and the United States is  its own autonomous weapons programs. Without the support of these major military powers it is hard to see any future United Nation regulation being anything but symbolic.",AI experts call for boycott of South Korean university over autonomous weapons research,https://newatlas.com/boycott-kaist-lethal-autonomous-weapons-un/54078/
"A study from researchers at KAIST (Korea Advanced Institute of Science and Technology) is providing new insights into a cellular energy pathway that has been linked to longer lifespan. The research, conducted in human cells and roundworms, raises the prospect of anti-aging therapeutics that can extend lifespan by activating this pathway.AMPK (adenosine monophosphate-activated protein kinase) is an enzyme that acts as a metabolic master switch. It has been described as a “” protein, conferring broad beneficial health effects, from improving cardiovascular health to extending lifespan. It is activated in response to low cellular energy levels, as is often seen during exercise or periods of caloric restriction.An increasing volume of study has found  leads to notable increases in lifespan, prompting a surge in research investigating this enzyme.The new KAIST study focused on this pathway in a tiny roundworm, , often used by researchers as a model to investigate lifespan. The researchers discovered an enzyme called VRK-1 works in tandem with AMPK to regulate cellular energy processes.Boosting VRK-1 activity in the roundworms extended the organism’s lifespan by stimulating AMPK activity, and inhibiting the enzyme reduced its lifespan. Moving to laboratory cell tests the researchers verified this VRK-1 to AMPK mechanism does seem to occur in human cells, suggesting it is possible the lifespan-extending results may be replicated in human subjects.“This raises the intriguing possibility that VRK-1 also functions as a factor in governing human longevity, and so perhaps we can start developing longevity-promoting drugs that alter the activity of VRK-1,” explains Seung-Jae V. Lee, who lead the new research.It is still extraordinarily early days for the research, and the next steps will be to explore the effects of modulating VRK-1 activity in more complex animal models such as rodents. Lee says the success in replicating this VRK-1 to AMPK mechanism in human cells suggests the pathway may be relevant in a number of complex organisms, but it is still unclear how this could be harnessed for therapeutic outcomes.The new study was published in the journal .Source: ",Anti-aging enzyme discovery raises prospect of lifespan extension,https://newatlas.com/science/anti-aging-enzyme-lifespan-extension-ampk-kaist/
"With our current technology, it would take a conventional spacecraft over 18,000 years to reach the nearest star, Alpha Centauri, but calculations indicate a nano-spacecraft made from a silicon chip and traveling at one fifth the speed of light could make the journey in just 20 years. The problem is, such a ""space-chip"" wouldn't survive the intense radiation and temperature swings of deep space, so a team at NASA and the Korea Advanced Institute of Science and Technology (KAIST) are developing a method for helping the chip heal itself on the fly.Currently, there are three ways to maximize the survival of a chip on an interstellar journey: the most obvious is to add a metal shield to keep radiation out, but that can be bulky and defeats the purpose of the small, light craft. Alternatively, astronomers could choose a path for the spacecraft that minimizes its exposure to radiation, but that limits where it can travel, increases mission times and doesn't account for any unexpected hazards.The third method, which was the focus of the study, is ""radiation-aware circuit design."" Rather than the standard fin field-effect transistor (), the team worked with a ""gate-all-around"" nanowire transistor () previously developed by KAIST. In these circuits, the gate surrounds the nanowire and permits or prevents the flow of electrons through it. Dual contact pads allow current to flow through the gate and the channel it surrounds, heating it to over 900° C (1,652° F) in under 10 nanoseconds, and that heat has been shown to fix performance degradation caused by radiation, stress and age.This system of heating to invoke self-healing was tested in three different components critical for a silicon-chip spacecraft: a microprocessor, DRAM memory and a flash memory drive for storage. On all three counts, the system worked to extend the device's lifetime, and repeatedly deal with any defects caused by radiation. The flash memory could be repaired 10,000 times, and for the DRAM, that process could be repeated a whopping 10 times over. Coupled with GAA FET's baked-in advantages of hardiness against cosmic rays and allowing for much smaller circuits, the researchers conclude that the technology opens up the opportunity for sustainable nano-spacecraft to make long-distance space voyages.The team presented their study at the International Electron Devices Meeting (IEDM) in San Francisco last week.Source: KAIST () via ",Self-healing nano-spacecraft could reach Alpha Centauri in 20 years,https://newatlas.com/self-healing-nano-spacecraft-nasa-kaist/46890/
"While the most powerful robots are still , millions of years of evolution has made animals masters of tricky terrain. To take advantage of this scientists are exploring ways to augment living animals with robotic systems, and now a team from the Korea Advanced Institute of Science and Technology (KAIST) has used a ""parasitic robot"" to control the movements of a live turtle by feeding it treats., , and  have all gotten the cyborg treatment in the past, allowing scientists to take advantage of their natural talents. After all, why build a drone from scratch that can hover and zip around at high speeds when a dragonfly can already do just that? By the same logic, a turtle is already adept at crawling over rocky ground and swimming, so it's more straight forward to just build a system to control the animals.A few months ago, the KAIST team was  with having a human user send instructions to steer the turtle just by thinking ""left"" or ""right,"" but this new iteration instead allows the creatures to autonomously move towards a target. It makes use of what the team calls a ""parasitic robot"" attached to the turtle's shell and programmed to move to a given waypoint. Turtles naturally move towards sources of light, so to direct the animal the robot flashes an LED in front of its face. When the turtle moves in the right direction, the robot reinforces the behavior by feeding it a little treat. After a training period of five weeks, the team says the dynamic duo of robot and turtle were able to move around a water tank to reach changing waypoints with ease. In future, other animals like mice, birds and fish could be fitted with similar systems for a range of exploration and reconnaissance missions. ""This hybrid animal-robot interaction system could provide an alternative solution to the limitations of conventional mobile robot systems in various fields, and could also act as a useful interaction system for the behavioral sciences,"" says Dae-Gun Kim, first author of the study.The research was published in the . Source: ","""Parasitic robot"" tosses treats to steer a cyborg turtle",https://newatlas.com/parasitic-robot-cyborg-turtle/49729/
"Butterfly wing material is somewhat like , in that they’re both animal-produced substances which scientists are very interested in copying. In the case of butterfly wings, it’s their ability to brilliantly reflect light in a variety of iridescent colors that could prove particularly useful to humans. Researchers from the Korea Advanced Institute of Science and Technology (KAIST) are reporting success in replicating the reflective properties of the insects’ wings, using tiny glass beads.Prof. Shin Jung Hoon led the team, which set out to copy the wings of the morpho butterfly. According to the researchers, the secret to the morpho’s striking wings is that their reflective microstructure is at once ordered and chaotic. Analyzed at the 100-nanometer level, the structure is in disarray. Zoom out to the 1-micrometer level, however, and it becomes uniform.The scientists replicated this arrangement by first randomly aligning glass beads of various sizes, although all of them measured approximately a few hundred nanometers across. That took care of the chaotic structure. Then, they used a semiconductor deposition process to deposit a thin film over top of the beads. This made the structure appear ordered when viewed as a whole. They sealed the resulting film in thin clear plastic, to protect it and give it more structure.The finished product was said to produce a better quality and brightness of reflected light than the butterfly wings themselves. Additionally, the color of the film changes less than that of the wings, when viewed from different angles.Down the road, the technology could find use in anti-counterfeit currency, ultra-bright mobile device displays, sensors, or even the fashion industry. KAIST isn’t the first institution to copy the reflective qualities of butterfly wings, however. A joint  team has had success, as has a group from the  – although using different techniques.Source: ",Glass beads used to mimic butterfly wings,https://newatlas.com/glass-bead-butterfly-wings/22483/
"The  (DRC) has come to a close with South Korea's Team KAIST and its DRC-HUBO robot taking first prize in the US$3.5 million competition. The US Department of Defense's project to develop robots that can help responders in disaster areas saw KAIST beat 23 other teams from around the world in front of a crowd of 10,000 people.On Saturday, as on the , the action involved robots running a series of simultaneous heats where they negotiated a course while executing a series of eight tasks that simulated working in a disaster area. The tasks included driving a car, opening a door, operating a valve, and climbing a flight of stairs. To prevent the teams from pre-programming the robots to run the course, a surprise task was included, which on the final day of the two-day competition required the robots to remove an electrical plug from a socket and set it in a different socket.Under intense Californian sunshine, the final day of the Challenge saw the competition upped a notch. Since damage to the robots that would put them out of the running was no longer a factor, the teams took more chances and robots fell more often.Team Aist Nedo performed very well until the debris challenge, but just when the anime-styled robot HRP2+ stepped off the debris field for a point, it toppled onto cinder blocks, bursting open its torso and spewing components.Another challenger that was initially doing well was Team Robotis' Thormang 2 ... until it fell unexpectedly and lost its head while tackling the surprise task. The robot had unplugged a wire and was sorting out how to plug it into the other socket, then quietly toppled over and hit its head on the wall, knocking it loose.Falling over was a common occurrence with so many bipedal robots competing, and some were even sporting foam shoulder pads to protect their delicate arm mechanisms. Many times the falls would happen while the robots were navigating the debris field or climbing the stairs, but sometimes it would be an almost surreal event, like when Lockheed Team Trooper's Leo opened the door, paused, then calmly fell to the ground as if it had decided to have a quick nap.It's interesting to note that the robots were required to stand up on their own or face a ten minute penalty, but for all the falling, only Tartan Rescue's Chimp managed to get back to its feet on the first day and none did so on the second. Behind the wheel, team Vigir's eponymous robot did its own take on self-driving cars when it crashed its Polaris two-seater into a traffic barrier during the driving challenge. Crash-test robots weren't the only spectacle either – between the heats, as the next robots were wheeled out and prepared, Boston Dynamic's  gamboled on the track in an impressive and alarmingly lifelike display of robotic agility. By the afternoon, teams that had finished the competition were doing post mortems back in the cavernous ""garage,"" where many of them had been living 24 hours a day throughout the Challenge. Robots were in various states of repair. Some were back in tethers and taking steps under the watchful eye of engineers like patients in an accident ward, some were almost completely disassembled, some seemed abandoned by their makers, and others were posed as either educational or humorous exhibits. The last few teams, the heavy hitters with high point scores, were still preparing with last minute test runs and system checks.The general atmosphere was for the most part one of elation, given the huge task the teams faced to make it to the competition in the first place. This was a sentiment shared by both high-scoring teams and those whose robots never got further than the first task – this was a matter of building robots that were like nothing seen before, and just getting them to the point where they could attempt the DARPA course was a major achievement.Meanwhile the competition wound down to its conclusion, which while not exactly suspenseful, was certainly appreciated by the large crowd.Team WPI-CMU's Warner was a crowd pleaser and looked like it would have a very good second day until the hole cutting task. The robot managed to pick up and activate two cordless drills only to drop both, forcing it to abandon the task.This sort of difficulty is an illustration of the nature of the challenge. With the operators for each team confined to a building a quarter of a mile away and linked to their robot by a deliberately degraded communications system, they had to deal with significant time lags a very limited ability to control the machine. Therefore, the robots had to be built with a high degree of autonomy, which the team engineers told us was the greatest part of the challenge. They had to build software that told the robot to carry out whole tasks and decide for itself how to do them. Precise teleoperation simply wasn't an option.This was obvious when Team Robosimian took to the field. The robot, which resembles a cross between a spider and an ape, recovered neatly from a drill problem, but flubbed the surprise task when it lost its gap on the plug and backed away until it dropped it. Watched the plug slowly slide out of the robot’s open claw must have been agonizing for the operators when a simple command to close it would have saved the day.It was clear by the last round that first prize would go to Team KAIST's DRC-HUBO robot and that the likely challengers weren't going to deliver an upset. DRC-HUBO is the latest of the ""HUmanoid roBOt (HUBO) robots developed by the  in collaboration with the Rainbow Company since 2002. DRC-HUBO gains some of its advantage from  its unique leg design. Instead of just walking, it can also transform into a rolling mode. When it kneels, the lower limbs turn into a stable platform with wheels on the ankles and knees to propel it at relatively high speed. With its modified humanoid hybrid design and lightweight aluminum construction, KAIST says that it improves on previous versions, is more powerful, has stronger hands, and is programed with a new walking algorithm. In addition, all motors are equipped with cooling fans.The final scores for the 2015 DRC Final saw Team KAIST taking the US$2 million first prize with 8 points and a time of 44:28. Second was Team IHMC Robotics's Running Man robot with 8 points and a time of 50:26. Tartan Rescue's Chimp, which won the first day of competition, came third with 8 points and a time of 55:15.The video below shows Team KAIST winning the 2015 DRC Final.For more information, visit the  site.",South Korea's Team KAIST wins 2015 DARPA Robotics Challenge,https://newatlas.com/darpa-drc-finals-2015-results-kaist-win/37914/
"Researchers at the Korean Advanced Institute of Science and Technology (KAIST) have developed a new indoor positioning system that makes it possible to build a Wi-Fi radio map that does not require GPS signals. It's claimed to be an improvement on , that rely on both GPS and Wi-Fi signals.The system consists of a set of Wi-Fi LAN signals captured by a mobile device, and the measurements of received Wi-Fi signal strengths (RSSs) from access points surrounding the device. The Wi-Fi radio map shows the RSSs of Wi-Fi access points at different locations in a given environment, so each ""Wi-Fi fingerprint"" on the radio map is linked to data on location.For their research, the KAIST team collected fingerprints from users' smartphones every 30 minutes for a week, through modules embedded in mobile platforms, utilities or applications. After that, they analyzed the characteristics of the collected fingerprints based on the users’ home and office addresses as location references. Then they classified the fingerprints collected from the phones according to one of those two locations.Using Google’s geocoding, Prof. Dong-Soo Han converted each home and office address into geographic coordinates to obtain the location of the collected fingerprints. The Wi-Fi radio map has both the fingerprints and coordinates, whereby the location of the phones can be identified or tracked.In order to test the method, the research team collected 7,000 Wi-Fi fingerprints at 400 access points in each of four selected areas in Korea. They were careful to choose a mix of commercial and residential locations to collect data for the Wi-Fi radio map. The researchers realized that the more data they collected, the more accurately they could determine location. With a collection rate of 50 percent (that is, with every other house or office in the area covered), the margin of error was not more than 10 meters (32.8 ft).The KAIST researchers want a non-GPS alternative because GPS signals do not work well in indoor spaces or between high-rise buildings, as they lose two-thirds of their accuracy in vertical configurations – they need a clear view of the sky to communicate with satellites.The researchers still need to deal with privacy protection issues before launching the method commercially, but they believe that once the address-based radio map is fully developed for commercial use, it will be useful for a variety of applications. These could include emergency rescue or tracking of lost cell phones, missing persons, or survivors during fires.Source: ",KAIST develops new Wi-Fi indoor positioning system,https://newatlas.com/kaist-ips-wifi/25637/
